id	name
1130	a,Crop Sales\0
1131	a,General/Alternative Crop Common, All Territory Common\0
1132	a,Seed Price\0
1133	a,Crop Price\0
1134	a,Reward 1\0
1135	a,Reward 2\0
1136	a,Seed on Sale\0
1137	a,Today Sales\0
1138	a,Today Price\0
1139	a,Next Sales\0
1140	a,Next Price\0
1141	a,Next Purchase\0
1142	a,Edit Sales\0
1143	a,Set Next Day\0
1144	a,Reset Sales\0
1145	a,Crop Purchase\0
1146	a,Today Buy\0
1147	a,Today Price\0
1148	a,Today Reward\0
1149	a,Next Price\0
1150	a,Next Reward\0
1151	a,Stop Purchase\0
1152	a,Crop Sale\0
1153	a,Territory\0
1154	a,Remaining\0
1155	a,My Crops\0
1156	a,Sales\0
1157	a,Sell\0
1158	a,Max Price\0
1159	a,Duelist\0
1160	a,Dreadnought\0
1161	a,Phoenix Knight\0
1162	a,Hell Knight\0
1163	a,Sagittarius\0
1164	a,Adventurer\0
1165	a,Archmage\0
1166	a,Soultaker\0
1167	a,Arcana Lord\0
1168	a,Cardinal\0
1169	a,Hierophant\0
1170	a,Eva's Templar\0
1171	a,Sword Muse\0
1172	a,Wind Rider\0
1173	a,Moonlight Sentinel\0
1174	a,Mystic Muse\0
1175	a,Elemental Master\0
1176	a,Eva's Saint\0
1177	a,Shillien Templar\0
1178	a,Spectral Dancer\0
1179	a,Ghost Hunter\0
1180	a,Ghost Sentinel\0
1181	a,Storm Screamer\0
1182	a,Spectral Master\0
1183	a,Shillien Saint\0
1184	a,Titan\0
1185	a,Grand Khavatari\0
1186	a,Dominator\0
1187	a,Doom Cryer\0
1188	a,Fortune Seeker\0
1189	a,Maestro\0
1190	a,Macro List (Alt+R)\0
1191	a,Count\0
1192	a,Message\0
1193	a,View Record\0
1194	a,Check Clan Hall Location\0
1195	a,HP Cost\0
1196	a,Show Region\0
1197	a,System Message Window\0
1198	a,Package Sale\0
1199	a,Remaining Time\0
1200	a,Quest Name\0
1201	a,Requirements\0
1202	a,Repeat\0
1203	a,Contact NPC\0
1204	a,Quest Introduction\0
1205	a,Declare War\0
1206	a,End War\0
1207	a,Penalty\0
1208	a,Set Insignia\0
1209	a,Delete Insignia\0
1210	a,Clan War\0
1211	a,Hero Voice\0
1212	a,General Manufacture\0
1213	a,Dwarf Manufacture\0
1214	a,General Recipe Book\0
1215	a,Dwarf Recipe Book\0
1216	a,Private Warehouse\0
1217	a,Clan Warehouse\0
1218	a,Castle Warehouse\0
1219	a,Required EXP\0
1220	a,Item Enchant\0
1221	a,Choose Enchant Target\0
1222	a,Monument of Heroes\0
1223	a,Party Member\0
1224	a,Next Sale Limit\0
1225	a,Next Buy\0
1226	a,Next Buy Limit\0
1227	a,All Members\0
1228	a,Leader Chat\0
1229	a,Shader\0
1230	a,HDR Rendering A\0
1231	a,HDR Rendering B\0
1232	a,HDR Rendering C\0
1233	a,Very High\0
1234	a,High\0
1235	a,Average\0
1236	a,Low\0
1237	a,Very Low\0
1238	a,Very Wide\0
1239	a,Wide\0
1240	a,Average\0
1241	a,Narrow\0
1242	a,Very Narrow\0
1243	a,Goddard Castle\0
1244	a,In Front of Goddard Castle Outer Door\0
1245	a,At the Top of Goddard Castle Outer Door\0
1246	a,Glow Effect B\0
1247	a,Rune\0
1248	a,Goddard\0
1249	a,Lock Camera\0
1250	a,Replay File Name\0
1251	a,Replay\0
1252	a,Move to Arena\0
1253	a,View the Chat Window\0
1254	a,Pumping!\0
1255	a,Reeling!\0
1256	a,The pumping was successful.\0
1257	a,The reeling was successful.\0
1258	a,The pumping failed.\0
1259	a,The reeling failed.\0
1260	a,The fish did not take the bait.\0
1261	a,The fish took the bait.\0
1262	a,The fishing attempt failed.\0
1263	a,The allotted time has been exceeded.\0
1264	a,The fishing was successful.\0
1265	a,Owner\0
1266	a,Parties:\0
1267	a,Members:\0
1268	a,Quit\0
1269	a,Status of Being Open to the Public\0
1270	a,Village\0
1271	a,Clan (Bid)\0
1272	a,Delete\0
1273	a,<Private Store - Package Sale>\0
1274	a,Forced Petition\0
1275	a,Server Transfer\0
1276	a,- Selection -\0
1277	a,PC Bang Points\0
1278	a,One, Two, Three, Four, Five, Six, Seven, Eight, Nine, Ten\0
1279	a,Ten, Hundred, Thousand, Ten Thousand, Hundred Thousand\0
1280	a,Ten Thousand, Hundred Million\0
1281	a,Thousand, Million, Billion\0
1282	a,Million, thaisuffix1, thaisuffix2\0
1283	a,findprivatestore\0
1284	a,General Field\0
1285	a,Peaceful Zone\0
1286	a,Siege War Zone\0
1287	a,Altered Zone\0
1288	a,Altered Zone\0
1289	a,Seven Signs Zone\0
1290	a,PvP Zone\0
1291	a,D Grade\0
1292	a,C Grade\0
1293	a,B Grade\0
1294	a,A Grade\0
1295	a,S Grade\0
1296	a,Hunting Zone\0
1297	a,Raid\0
1298	a,Region Info\0
1299	a,Hunting Zone Name\0
1300	a,Hunting Zone Type\0
1301	a,Raid Name\0
1302	a,Points\0
1303	a,Region Name\0
1304	a,Affiliated Territory\0
1305	a,Rank\0
1306	a,PC Name\0
1307	a,Total Score\0
1308	a,Accumulated Score\0
1309	a,Search Area\0
1310	a,Search\0
1311	a,Clan Reputation Score\0
1312	a,Territory\0
1313	a,Fields\0
1314	a,Dungeon\0
1315	a,Castle, Town\0
1316	a,Harbor\0
1317	a,Clan Hall\0
1318	a,Arena\0
1319	a,Other\0
1320	a,Ranking\0
1321	a,Clan\0
1322	a,Member Info\0
1323	a,Privileges\0
1324	a,War Info\0
1325	a,Edit Privileges\0
1326	a,Edit Crest\0
1327	a,Title\0
1328	a,Rank\0
1329	a,Order of Knights\0
1330	a,Change Title\0
1331	a,Change Rank\0
1332	a,Sponsor\0
1333	a,Select\0
1334	a,Dismiss\0
1335	a,Enter the title you wish to change.\0
1336	a,(Up to 16 characters)\0
1337	a,Confirm\0
1338	a,Manage Clan Crest\0
1339	a,Current Registered Crest\0
1340	a,Manage Clan Insignia\0
1341	a,Current Registered Insignia\0
1342	a,Cancel\0
1343	a,Delete Crest\0
1344	a,Manage Titles\0
1345	a,Edit $s1's Privileges\0
1346	a,Warehouse Search\0
1347	a,Master Rights\0
1348	a,Manage Ranks\0
1349	a,Manage Levels\0
1350	a,Bulletin Board Administration\0
1351	a,Clan Hall Privileges\0
1352	a,Entry/Exit Rights\0
1353	a,Right to Dismiss\0
1354	a,Use Functions\0
1355	a,Set Functions\0
1356	a,Auction\0
1357	a,Castle Privileges\0
1358	a,Manor Administration\0
1359	a,Manage Taxes\0
1360	a,Manage Siege War\0
1361	a,Mercenaries\0
1362	a,Miscellaneous\0
1363	a,Party\0
1364	a,Close\0
1365	a,Status\0
1366	a,Period\0
1367	a,Declare War\0
1368	a,Next Page\0
1369	a,Expiration Date\0
1370	a,Clan Skills\0
1371	a,Clan Structural Diagram\0
1372	a,Clan Reputation Score\0
1373	a,Clan Ranking\0
1374	a,Outside the Top Ranks\0
1375	a,Top\0
1376	a,- Edit Privileges\0
1377	a,System Privileges\0
1378	a,Waiting List\0
1379	a,Whisper\0
1380	a,List Update\0
1381	a,Rm. Invite\0
1382	a,Looting\0
1383	a,General\0
1384	a,Loot Leader\0
1385	a,Vagabond\0
1386	a,Vassal\0
1387	a,Apprentice\0
1388	a,Heir\0
1389	a,Knight\0
1390	a,Wise Man\0
1391	a,Baron\0
1392	a,Viscount\0
1393	a,Count\0
1394	a,Marquis\0
1395	a,Duke\0
1396	a,Grand Duke\0
1397	a,King\0
1398	a,Emperor\0
1399	a,Main Clan\0
1400	a,1st Royal Guard\0
1401	a,2nd Royal Guard\0
1402	a,1st Order of Knights\0
1403	a,2nd Order of Knights\0
1404	a,3rd Order of Knights\0
1405	a,4th Order of Knights\0
1406	a,1st Level\0
1407	a,2nd Level\0
1408	a,3rd Level\0
1409	a,4th Level\0
1410	a,5th Level\0
1411	a,Main Clan Rank\0
1412	a,Royal Guard Rank\0
1413	a,Order of Knights Rank\0
1414	a,Academy Rank\0
1415	a,Unknown\0
1416	a,.\0
1417	a,GPU Animation\0
1418	a,Weather Effects\0
1419	a,Clan Academy\0
1420	a,Rune Castle\0
1421	a,In Front of the Outer Castle Gate of Rune Castle\0
1422	a,Top of the Outer Castle Gate of Rune Castle\0
1423	a,Schuttgart Castle\0
1424	a,In Front of the Outer Castle Gate of Schuttgart Castle\0
1425	a,Top the Outer Castle Gate of Schuttgart Castle\0
1426	a,Adventurer Guide Book\0
1427	a,Select a clan relation for invitation.\0
1428	a,Results\0
1429	a,Declared\0
1430	a,Under Attack\0
1431	a,Apprentice\0
1432	a,Status\0
1433	a,Knight Banneret\0
1434	a,Buy\0
1435	a,My Exchange List\0
1436	u,Clan’s Skill Trainer\0
1437	a,Req. Reputation\0
1438	a,Captain of the Royal Guard\0
1439	a,You are currently on standby for partymatching. You are able to receive invitations from other party rooms.\0
1440	a,Waiting List for Partymatching\0
1441	a,Remove clan title\0
1442	a,Points\0
1443	a,Change\0
1444	a,Mute all sounds.\0
1445	a,No Captain exists.\0
1446	a,Penalty Information\0
1447	a,Title\0
1448	a,PC Room Coupon Event\0
1449	a,Note\0
1450	a,Relation\0
1451	a,Affiliation Ranking\0
1452	a,Academy\0
1453	a,Individual Ranking\0
1454	a,No score\0
1455	a,Useful Information\0
1456	a,Disable Game Tips\0
1457	a,A new party room will now be created.\0
1458	a,A new party room will now be created and characters will be invited.\0
1459	a,Exit\0
1460	a,The room settings will be changed.\0
1461	a,World Info.\0
1462	a,Find\0
1463	a,- Cursed Weapon -\0
1464	a,Demonic Sword Zariche\0
1465	a,- Select an Affiliation -\0
1466	a,- Select a Member -\0
1467	a,Edit Affiliation\0
1468	a,Change\0
1469	a,Edit Clan Member's Affiliation\0
1470	a,Affiliation:\0
1471	a,Member:\0
1472	a,Hide Dropped Item(s)\0
1473	a,NCOTP\0
1474	a,Enlarge Map\0
1475	a,Minimize\0
1476	a,Decline Duels\0
1477	a,Augment\0
1478	a,Remove Augmentation\0
1479	a,Remove\0
1480	a,Item for Augmentation\0
1481	a,Varnish\0
1482	a,Removal Fee\0
1483	a,Gemstones Needed\0
1484	a,Command\0
1485	a,Hide Command On-screen Text\0
1486	a,Toggle Buff/Debuff\0
1487	a,Party Window Options\0
1488	a,Small Party Window\0
1489	a,<Weapon Specifications>\0
1490	a,<Augmentation Effects>\0
1491	a,Unable to Trade/Drop\0
1492	a,<Shadow Weapon Info>\0
1493	a,Remaining Mana/Total Mana:\0
1494	a,Command Channel Information\0
1495	a,Command Channel\0
1496	a,View Buffs\0
1497	a,View Debuffs\0
1498	a,Disable Buff/Debuff\0
1499	a,Blood Sword Akamanah\0
1500	a,Song/Dance\0
1501	a,
1502	a,
1503	a,
1504	a,
1505	a,
1506	a,
1507	a,
1508	a,
1509	a,
1510	a,
1511	a,
1512	a,
1513	a,
1514	a,
1515	a,
1516	a,
1517	a,
1518	a,
1519	a,
1520	a,
1521	a,
1522	a,
1523	a,
1524	a,
1525	a,
1526	a,
1527	a,
1528	a,
1529	a,
1530	a,
1531	a,
1532	a,
1533	a,
1534	a,
1535	a,
1536	a,
1537	a,
1538	a,
1539	a,
1540	a,
1541	a,
1542	a,
1543	a,
1544	a,
1545	a,
1546	a,
1547	a,
1548	a,
1549	a,
1550	a,
1551	a,
1552	a,
1553	a,
1554	a,
1555	a,
1556	a,
1557	a,
1558	a,
1559	a,
1560	a,
1561	a,
1562	a,
1563	a,
1564	a,
1565	a,
1566	a,
1567	a,
1568	a,
1569	a,
1570	a,
1571	a,
1572	a,
1573	a,
1574	a,
1575	a,
1576	a,
1577	a,
1578	a,
1579	a,
1580	a,
1581	a,
1582	a,
1583	a,
1584	a,
1585	a,
1586	a,
1587	a,
1588	a,
1589	a,
1590	a,
1591	a,
1592	a,
1593	a,
1594	a,
1595	a,
1596	a,
1597	a,
1598	a,
1599	a,
1600	a,
1601	a,
1602	a,
1603	a,
1604	a,
1605	a,
1606	a,
1607	a,
1608	a,
1609	a,
1610	a,
1611	a,
1612	a,
1613	a,
1614	a,
1615	a,
1616	a,
1617	a,
1618	a,
1619	a,
1620	a,
1621	a,
1622	a,
1623	a,
1624	a,
1625	a,
1626	a,
1627	a,
1628	a,
1629	a,
1630	a,
1631	a,
1632	a,
1633	a,
1634	a,
1635	a,
1636	a,
1637	a,
1638	a,
1639	a,
1640	a,
1641	a,
1642	a,
1643	a,
1644	a,
1645	a,
1646	a,
1647	a,
1648	a,
1649	a,
1650	a,
1651	a,
1652	a,
1653	a,
1654	a,
1655	a,
1656	a,
1657	a,
1658	a,
1659	a,
1660	a,
1661	a,
1662	a,
1663	a,
1664	a,
1665	a,
1666	a,
1667	a,
1668	a,
1669	a,
1670	a,
1671	a,
1672	a,
1673	a,
1674	a,
1675	a,
1676	a,
1677	a,
1678	a,
1679	a,
1680	a,
1681	a,
1682	a,
1683	a,
1684	a,
1685	a,
1686	a,
1687	a,
1688	a,
1689	a,
1690	a,
1691	a,
1692	a,
1693	a,
1694	a,
1695	a,
1696	a,
1697	a,
1698	a,
1699	a,
1700	a,
1701	a,
1702	a,
1703	a,
1704	a,
1705	a,
1706	a,
1707	a,
1708	a,
1709	a,
1710	a,
1711	a,
1712	a,
1713	a,
1714	a,
1715	a,
1716	a,
1717	a,
1718	a,
1719	a,
1720	a,
1721	a,
1722	a,
1723	a,
1724	a,
1725	a,
1726	a,
1727	a,
1728	a,
1729	a,
1730	a,
1731	a,
1732	a,
1733	a,
1734	a,
1735	a,
1736	a,
1737	a,
1738	a,
1739	a,
1740	a,
1741	a,
1742	a,
1743	a,
1744	a,
1745	a,
1746	a,
1747	a,
1748	a,
1749	a,
1750	a,
1751	a,
1752	a,
1753	a,
1754	a,
1755	a,
1756	a,
1757	a,
1758	a,
1759	a,
1760	a,
1761	a,
1762	a,
1763	a,
1764	a,
1765	a,
1766	a,
1767	a,
1768	a,
1769	a,
1770	a,
1771	a,
1772	a,
1773	a,
1774	a,
1775	a,
1776	a,
1777	a,
1778	a,
1779	a,
1780	a,
1781	a,
1782	a,
1783	a,
1784	a,
1785	a,
1786	a,
1787	a,
1788	a,
1789	a,
1790	a,
1791	a,
1792	a,
1793	a,
1794	a,
1795	a,
1796	a,
1797	a,
1798	a,
1799	a,
1800	a,
1801	a,
1802	a,
1803	a,
1804	a,
1805	a,
1806	a,
1807	a,
1808	a,
1809	a,
1810	a,
1811	a,
1812	a,
1813	a,
1814	a,
1815	a,
1816	a,
1817	a,
1818	a,
1819	a,
1820	a,
1821	a,
1822	a,
1823	a,
1824	a,
1825	a,
1826	a,
1827	a,
1828	a,
1829	a,
1830	a,
1831	a,
1832	a,
1833	a,
1834	a,
1835	a,
1836	a,
1837	a,
1838	a,
1839	a,
1840	a,
1841	a,
1842	a,
1843	a,
1844	a,
1845	a,
1846	a,
1847	a,
1848	a,
1849	a,
1850	a,
1851	a,
1852	a,
1853	a,
1854	a,
1855	a,
1856	a,
1857	a,
1858	a,
1859	a,
1860	a,
1861	a,
1862	a,
1863	a,
1864	a,
1865	a,
1866	a,
1867	a,
1868	a,
1869	a,
1870	a,
1871	a,
1872	a,
1873	a,
1874	a,
1875	a,
1876	a,
1877	a,
1878	a,
1879	a,
1880	a,
1881	a,
1882	a,
1883	a,
1884	a,
1885	a,
1886	a,
1887	a,
1888	a,
1889	a,
1890	a,
1891	a,
1892	a,
1893	a,
1894	a,
1895	a,
1896	a,
1897	a,
1898	a,
1899	a,
1900	a,
1901	a,
1902	a,
1903	a,
1904	a,
1905	a,
1906	a,
1907	a,
1908	a,
1909	a,
1910	a,
1911	a,
1912	a,
1913	a,
1914	a,
1915	a,
1916	a,
1917	a,
1918	a,
1919	a,
1920	a,
1921	a,
1922	a,
1923	a,
1924	a,
1925	a,
1926	a,
1927	a,
1928	a,
1929	a,
1930	a,
1931	a,
1932	a,
1933	a,
1934	a,
1935	a,
1936	a,
1937	a,
1938	a,
1939	a,
1940	a,
1941	a,
1942	a,
1943	a,
1944	a,
1945	a,
1946	a,
1947	a,
1948	a,
1949	a,
1950	a,
1951	a,
1952	a,
1953	a,
1954	a,
1955	a,
1956	a,
1957	a,
1958	a,
1959	a,
1960	a,
1961	a,
1962	a,
1963	a,
1964	a,
1965	a,
1966	a,
1967	a,
1968	a,
1969	a,
1970	a,
1971	a,
1972	a,
1973	a,
1974	a,
1975	a,
1976	a,
1977	a,
1978	a,
1979	a,
1980	a,
1981	a,
1982	a,
1983	a,
1984	a,
1985	a,
1986	a,
1987	a,
1988	a,
1989	a,
1990	a,
1991	a,
1992	a,
1993	a,
1994	a,
1995	a,
1996	a,
1997	a,
1998	a,
1999	a,
2000	a,
2001	a,
2002	a,
2003	a,
2004	a,
2005	a,
2006	a,
2007	a,
2008	a,
2009	a,
2010	a,
2011	a,
2012	a,
2013	a,
2014	a,
2015	a,
2016	a,
2017	a,
2018	a,
2019	a,
2020	a,
2021	a,
2022	a,
2023	a,
2024	a,
2025	a,
2026	a,
2027	a,
2028	a,
2029	a,
2030	a,
2031	a,
2032	a,
2033	a,
2034	a,
2035	a,
2036	a,
2037	a,
2038	a,
2039	a,
2040	a,
2041	a,
2042	a,
2043	a,
2044	a,
2045	a,
2046	a,
2047	a,
