id	npc_id	npc_level	affiliated_area_id	loc_x	loc_y	loc_z	raid_desc
100	25235	72	180	116400.00000000	-62528.00000000	-3264.00000000	a,The Vanor Silenos Chief, he rules the Plains of Glory east of Aden. During the Unification in the reign of King Raoul, Kandra agreed to a peace treaty with the humans. As war clouds have gathered, though, he has again taken steps to ready the Vanor Silenos Tribe for battle. Rumor has it that King Raoul proposed the original peace treaty because he feared Kandra's renowned swordsmanship.\0
101	25238	59	97	155000.00000000	85400.00000000	-3200.00000000	a,This dragon guards the southeastern shore of the river in the Forest of Mirrors. Once a ghost in the Forest, he begged the Shaman Isir to restore his life. Resurrected as a dragon, he was ordered by Isir to prevent any outsiders from crossing the river and penetrating the Forest.\0
102	25241	55	97	165984.00000000	88048.00000000	-2384.00000000	a,The Harit Lizardmen's best warrior, Tamish is a quiet, reliable perfectionist who never gives up on his task until it has been completed. Entrusted with guarding Anghel Waterfall, he has admirably protected the Harit Lizardmen's Holy Land against all manner of monsters and devils.\0
103	25244	75	97	187360.00000000	45840.00000000	-5856.00000000	a,Discovered in the Giants' Cave, some scholars speculate that given his combat prowess, this Lesser Titan is actually a real Titan. Hedging their bets, they named him the Last Lesser Giant Olkuth.\0
104	25245	78	97	172000.00000000	55000.00000000	-5400.00000000	a,He protects the Divine Statue of Giants, an ancient relic of the Giants located deep inside the Giants' Cave. No one knows what the statue means or why it is so fiercely guarded.\0
105	25248	72	97	127903.00000000	-13399.00000000	-3720.00000000	a,Once the commander of the infamous Death Agent Army that ravaged the land, terrorizing friends and foes alike, he was eventually demoted at the request of several prominent nobles. He was later killed in battle when his army was sacrificed as bait. Not even death could end his bloodlust, however. Calling upon the magic of Darkness, he and his army were resurrected as undead soldiers. Now the Commander of the Undead, he  roams old battlefields and threatens the Border Outpost with a gleaming, rust-proof blade.\0
106	25249	75	97	147104.00000000	-20560.00000000	-3377.00000000	a,This plant-shaped monster is found near the Blazing Swamp. According to one theory, Palatanos is the result of a failed experiment. After Ipos arose from purgatory, his influence and magic were not the equal of Hallate, and he was unable to create the same kind of powerful underlings. Too proud to ask Hallate for help, however, he tried honing his skills on relatively simple monsters. Despite Palatanos' strange origin and appearance, he can still be a potentially dangerous adversary.\0
107	25252	70	97	192376.00000000	22087.00000000	-3608.00000000	a,The Queen of the Falibati protects the Seal of Shilen. According to Shilen's Priest Hisilrome, who is also a Falibati, Themis is a living piece of the Queen of Evil Spirits, Shilen. Themis is one of the monsters birthed by Shilen during the War of the Gods, and as a result her authority nearly equals that of the Death Lords. Capable of summoning and ruling over both dead and devils, she employs the low-level devil, Succubus, as her maid. \0
108	25255	65	97	170048.00000000	-24896.00000000	-3440.00000000	a,The leader of the Ancient Gargoyles, he led them in the service of Shilen against the gods during the War of the Gods. After their defeat, he fled to the Forsaken Plains. There he hides, sharpening his blade of vengeance and waiting for Shilen, Mother of Evil Spirits, to return.\0
109	25256	60	97	170320.00000000	42640.00000000	-4832.00000000	a,This High Prefect of the Taik Orcs occupied the Cemetery in preparation for an attack on Aden Castle. He has attempted an unsuccessful surprise attack using only a small number of elite soldiers and the supply troops, but has been hampered by having to deal with the complicated interests of other monsters who had already built a nest in the region. His hatred of humans is deep, personal and deadly.\0
110	25259	55	16	42050.00000000	208107.00000000	-3752.00000000	a,This executioner once served the great Pirate Zaken, even putting to death Zaken's rebellious crew members. Ironically, he later decapitated Zaken himself during the riot. Following his resurrection as an undead because of Zaken's curse, he swore to never again disobey his captain's commands. He now guards Zaken's treasure in the Pirate Tunnel.\0
111	25260	45	67	93120.00000000	19440.00000000	-3607.00000000	a,This Iron Giant was supposedly made by Devil Beleth. Given the power of artificial intelligence, he is a Golem designed to manage other Golems. Due to Beleth's caprice, however, he was sealed up and put on standby. During his inactivity, he began to be worshipped as an idol by low-level Orcs who gathered near him. Now re-activated, he believes that he has become the God of Orcs.\0
112	25263	67	97	144400.00000000	-28192.00000000	-1920.00000000	a,Like most monsters in the Blazing Swamp, Sekina also became a devil after receiving the power of Hallate. She is loyal to Kernon, who is currently in the Tower of Insolence, and is currently carrying out a secret mission on his orders in the Blazing Swamp area. The exact nature of the mission is unknown.\0
113	25266	75	97	188983.00000000	13647.00000000	-2672.00000000	a,Despite being a daughter of a noble family in Elmore Kingdom, she was one of the girls buried alive after being captured during the war. As she lay dying, her terror allowed her to summon a devil. She entered into a demonic contract which gave her the power to resurrect the other buried girls as Blood Queens. She hates her parents for allowing her capture as well as those who buried her.\0
114	25269	70	180	123504.00000000	-23696.00000000	-3481.00000000	a,During the golden years of Elmoreden, this King of Beasts was captured and brought to the Coliseum as a spectacle to entertain the Emperor and his court. When the empire fell, he was sealed beneath the Coliseum by mystics afraid of his vengeance, but late escaped. His gigantic arms can shatter rocks, and he is able to rule all beasts.\0
115	25272	28	1	49248.00000000	127792.00000000	-3552.00000000	a,The commander of the Ol Mahum tribes that occupy the old Fortress of Resistance, he also he commands other Ol Mahums within the territory through his superior cleverness and bravery. He is a descendant of the Ol Mahum Commander created through biological manipulation during the Era of Titans, and like his ancestor can directly command the minds of other Ol Mahums.\0
116	25273	50	1	23800.00000000	119500.00000000	-8976.00000000	a,This menacing golem was created by the Titans to defend Cruma Tower during their war with the Gods. It waits patiently in the Tower's lowest level for orders from its Titan masters - orders that will never come.\0
117	25276	75	97	154088.00000000	-14116.00000000	-3736.00000000	a,This powerful Death Lord rose up from Purgatoryat the behest of Death Lord Hallate. Unlike Hallate, who exhausted most of his power breaking the seal of the Tower of Insolence, Ipos has preserved most of his. He prefers conspiracies and subtle plots to direct action and is currently keenly interested in the situation near Aden Castle. He seems to have some kind of relationship with several high-ranking nobles in Aden Kingdom.\0
118	25277	50	16	54651.00000000	180269.00000000	-4976.00000000	a,This Queen of the Elves first decided to teach humans magic. Later betrayed by those humans, she was murdered following the war with the Orcs. Resurrected by Lilith, she became the ruler of the Catacomb. She was slain during Anakim's invasion of the Catacomb, but again came back to life - this time thanks to the power of Seal Stone. The repeated trauma has made her mentally unstable, and her sole purpose now is the protection of the Seal Stone. She longs for eternal rest.\0
119	25280	55	67	85622.00000000	88766.00000000	-5120.00000000	a,This brave Convict Soldier was dispatched by Einhasad to help her daughter, Anakim, after watching her struggle at the battle with Lilim. He was given powerful golden armor and may be the ancestor of today's Platinum Tribe. He valiantly protected Anakim during many battles before finally being slain in the Catacomb of the Apostate. When the Seal of the Seven Signs was broken, he was resurrected thanks to the power of Einhasad released in the Seal Stone.\0
120	25281	70	97	151053.00000000	88124.00000000	-5424.00000000	a,The King of Bloody Lords, he was summoned by Marilion to help fend off an impending Nephilim attack. Terrifying in battle, he slew many Nephilim and dealt a grievous blow to the Army of Light. He was finally driven back by Anakim, who personally came to fight alongside the Nephilim, and fled to the Necropolis.\0
121	25282	75	97	179311.00000000	-7632.00000000	-4896.00000000	a,This powerful Death Lord rose up from Purgatoryat the behest of Death Lord Hallate. Unlike Hallate, who exhausted most of his power breaking the seal of the Tower of Insolence, Shax has preserved most of his. Unlike Death Lord Ipos, he does not have a relationship with humans and prefers to act alone. He enjoys slaughter and chaos, and currently resides on the Killing Ground. There he personally spreads the spirit of Purgatory and death.\0
122	25283	80	97	184410.00000000	-10111.00000000	-5488.00000000	a,Known as the Holy Mother of Darkness, Lilith rules Necropolis and awaits Shilen's resurrection. She began serving Shilen as the First Titan's oracle, when Shilen was still the Goddess of Water. After Shilen's fall, she was left behind and ordered to prepare for the goddess's resurrection. Armed with a new, powerful body, Lilith has secretly instigated many conflicts between humans and Elves. She resurrects those who died in battle to serve as her undead army. Completely loyal to Shilen, she will do anything to hasten her return.\0
123	25286	80	97	185000.00000000	-13000.00000000	-5488.00000000	a,This Angel appeared to Emperor Shunaiman during the Crisis of Shilen's Children. Called the Sacred Flame or Einhasad's Messenger, she led the Forces of Light in an attack on Necropolis to dislodge Lilim and Lilith. Accidentally sealed in with Lilith, she remains her eternal enemy. Despite her power, she looks like a beautiful and innocent young girl.\0
124	25290	78	180	186304.00000000	-43744.00000000	-3193.00000000	a,Created by the dark side of the God of Light, Einhasad, to punish the arrogance of the Giant Argos, this giant Monster Eye is set in the Wall of Argos. It controls other monster eyes in order to eradicate the eyes of Argos and thwart his plans.\0
125	25293	78	180	134672.00000000	-115600.00000000	-1216.00000000	a,This servant of the Fairy Queen was dispatched to protect the hot springs, a resort that Fairy Queen Timiniel loves. With power almost equal to the Queen's, he is a little disgruntled at what he feels is so menial an assignment. To pass the time and ease his boredom, he often "plays" with travelers passing by. Unfortunately for them, his hijinks are more than most humans can endure.\0
126	25296	74	180	158352.00000000	-121088.00000000	-2240.00000000	a,The leader of the Mineral Spring Yetis in the hot springs area, he styles himself the Icicle Emperor. Despite his arrogant posturing, he is at heart a coward. He once marched into Fire Dragon Valakas' nest to prove his strength, but became frightened and fled at the mere site of Valakas' sleeping form. He is now terrified of Valakas, and runs away or hides at even the sound of roaring.\0
127	25299	80	180	148160.00000000	-73808.00000000	-4919.00000000	a,This Orc soldier is the right arm of Commander Tayr and greatly respected by the Ketra Orc Warriors. With his immense axe, nicknamed Divider, he slew so many Silenos that their compatriots are more afraid of him than they are of Commander Tayr.\0
128	25302	84	180	145504.00000000	-81664.00000000	-6016.00000000	a,This merciless and reckless warrior has led the Ketra Orcs for many years. A born gambler, he prefers direct action to elaborate plans, and personally leads his troops from the front line during an attack. He has faced Varka's Commander Mos twice, winning one of the contests, and is eager for a rematch.\0
129	25305	87	180	145008.00000000	-84992.00000000	-6240.00000000	a,Brakki obtained the power of Soul of Fire Nastron, which gave him beast-like attributes. Thanks to his enhanced strength and instincts, he has become a formidable chief of the Ketra Orcs. He finds his inferiors burdensome during a battle, however, and prefers to fight alone. He has fought Varka's Chief Horus several times without success.\0
130	25306	87	180	142368.00000000	-82512.00000000	-6487.00000000	a,Soul of Fire summoned by Ketra Orcs' Soul Guide Asefa. Possessed with a strong propensity to wildness and violence, he tends to burn or destroy anything near him. He gave Ketra's Chief Brakki the power of the beasts, and is the power source of spells used by Asefa.\0
131	25309	80	180	115552.00000000	-39200.00000000	-2480.00000000	a,This great sage is sometimes called Varka Silenos' Hope. He prophesied that the future of Varka Silenos was in the land of Goddard and persuaded Chief Horus to lead Silenos there. Despite age and infirmity, he stood in the front ranks to aid Commander Mos against the powerful Ketra Orcs.\0
132	25312	84	180	109216.00000000	-36160.00000000	-938.00000000	a,This legendary Varka Silenos commander has helped lead his people in the endless war against the Ketra Orcs. A resourceful general, he prefers painstaking preparations and cunning, often elaborate, plans. He has had difficulty anticipating Commander Tayr's reckless tactics.\0
133	25315	87	180	105584.00000000	-43024.00000000	-1728.00000000	a,This young chief of the powerful mercenary Varka Silenos is an excellent swordsman. He is ably assisted by his commander, Mos, and his shaman, Shadith.\0
134	25316	87	180	105452.00000000	-36775.00000000	-1050.00000000	a,This Soul of Water was summoned by Soul Guide Udan Mardui of the Varka Silenos. He is capricious but peaceful, and provides the power source for the Soul Guide.\0
135	25319	85	180	184542.00000000	-106330.00000000	-6304.00000000	a,Known as Valakas' Hound, Valakas fashioned this monster out of lava to punish trespassers and fend off enemies while he sleeps.\0
136	25322	66	200	93296.00000000	-75104.00000000	-1824.00000000	a,Once an excellent knight, this Elmorean nobleman sold his soul to Devil Triol in exchange for eternal life and power. Transformed into a vampire, he was dispatched by Devil Triol's followers to steal Einhasad's relic, the Grail of Splendor.  \0
137	25325	70	200	91008.00000000	-85904.00000000	-2736.00000000	a,This Archangel keeps the Grail of Splendor, a relic of Einhasad, Goddess of Light. She does not reveal her existence openly, but is closely watching the actions of devils within Elmore Kingdom.\0
138	25328	71	200	59331.00000000	-42403.00000000	-3003.00000000	a,The oldest son of the notorious von Hellmann Family that was executed for treason. Through a diabolical contract, he was resurrected as a vampire. He now wanders the Forest of the Dead, dreaming about his revenge.\0
139	25333	28	179	0.00000000	0.00000000	0.00000000	a,A being that tries to invade the real world by crossing the Dimensional Rift along with the otherworldly devils. Its shape is very unstable because of the Rift's distortion of time and space.\0
140	25339	81	180	0.00000000	0.00000000	0.00000000	a,One of four Guardian Knights assigned to protect Prince Frintezza, he was sacrificed and sold to Halisha by the unwise Prince in an attempt to save his own skin. In his lifetime, he was called Valkyrie Alectia of Flames because of his beautiful appearance, excellent skills and fiery temper.\0
141	25342	81	180	0.00000000	0.00000000	0.00000000	a,One of 4 Guardian Knights assigned to protect Prince Frintezza, he was sacrificed and sold to Halisha by the unwise Prince in an attempt to save his own skin. In his lifetime, he was called Valkyrie Tishas of Calmness because of his handsome appearance, formidable skill and dignified character.\0
142	25346	81	180	0.00000000	0.00000000	0.00000000	a,One of four Guardian Knights assigned to protect Prince Frintezza, he was sacrificed and sold to Halisha by the unwise Prince in an attempt to save his own skin. In his lifetime, he was called Valkyrie Meka Snowstorm due to his excellent skills and ice-cold personality.\0
143	25349	81	180	0.00000000	0.00000000	0.00000000	a,One of four Guardian Knights assigned to protect Prince Frintezza, he was sacrificed and sold to Halisha by the unwise Prince in an attempt to save his own skin. In his lifetime, he was called Valkyrie Morigul of the Ivory Tower because he hailed from the Ivory Tower.\0
144	25352	30	30	-16912.00000000	174912.00000000	-3264.00000000	a,This Basilisk obtained intelligence after the dark magic polluting the Wasteland mutated him. Bigger and stronger than other Basilisks, he rules over weaker ones. He hates the other tribes and will literally kill most living things he sees.\0
145	25354	35	30	-16096.00000000	184288.00000000	-3817.00000000	a,This Gargoyle Lord rules the Gargoyles of the Wasteland. Strong-willed and confident, he resists the wishes of the Ancient Gargoyles. Rather than waiting for Shilen's resurrection, which he says may never occur, he is focused on building a Gargoyle kingdom now.\0
146	25357	21	30	-3456.00000000	112864.00000000	-3456.00000000	a,This Ratman Chief lives in Gludio Mountain and uses mercenary Bugbear Soldiers to plunder travelers passing through Gludio Castle. To stop the attacks, the lord of Gludio has offered a reward on his head. Despite Gludio's efforts, Sukar continues to harrass wayfarers.\0
147	25360	26	1	29216.00000000	179280.00000000	-3624.00000000	a,This powerful Hornet, who can be recognized by his tiger stripe pattern, controls a nest of of several wasps. Searching for the sweetest honey, he and his subordinates maraud their way through Gludio Territory.\0
148	25362	23	30	-55920.00000000	186768.00000000	-3336.00000000	a,This Lizardman Warrior became famous after destroying the mercenary army sent to destroy his tribe. He is known as the Tracker Leader, since his preferred tactic is to stealthily track his enemies and attack when they least expect it. \0
149	25365	26	30	-62000.00000000	190256.00000000	-3687.00000000	a,This Patriarch appeared suddenly, prophesying that he would become the Great Lizardman Conqueror. His powerful personal presence is gradually undermining the prevailing worship of Serpent Demon Bifrons. His promise that anyone can become a conqueror through him has gained him a large and growing group of followers.\0
150	25366	23	30	-62368.00000000	179440.00000000	-3594.00000000	a,This fanatical Priest serves Patriarch Kuroboros and is helping spread the new conquering religion among the Lizardmen in southern Gludio. He devoutly believes that the Patriarch will make Lizardmen glorious conquerors someday, and his small number of worshipers and disciples are fervently spreading the words of Kuroboros.\0
151	25369	25	30	-45616.00000000	111024.00000000	-3808.00000000	a,These Ghosts wander the Ruins of Agony, taking the souls of careless adventurers. Originally residents slain during the war, their spirits were called forth and controlled by the powerful dark magic of Beleth's followers.\0
152	25372	20	30	48000.00000000	243376.00000000	-6611.00000000	a,Created to protect a huge building in what is now the Elven Ruins, he was discarded without having the opportunity to display his ability when the Elves suddenly abandoned the island. Now this Guardian wanders the ruins, punishing trespassing adventurers and foolish grave robbers.\0
153	25373	21	67	9649.00000000	77467.00000000	-3808.00000000	a,This Devil, a subordinate of Devil Dagoniel, was summoned by the Dark Elves during their war with the Elves. He slew many Elven Warriors during his forced service. When Devil Dagoniel was liberated from the summoning Dark Elves, he was liberated as well. He currently serves as Dagoniel's aide.\0
154	25375	20	67	22500.00000000	80300.00000000	-2772.00000000	a,This immortal creature was created by Dark Elven dark magic. During the early days of the war between the Elves and Dark Elves, the Dark Elves found themselves on the defensive. Experimenting with the power of Dark Arts they had embraced, they resurrected a number of slain warriors. Once a brave elven knight, Farakelsus became of those revived warriors turned into bloodthirsty undead beasts. He slaughtered countless fellow Elves during the war and even now thirsts for the blood of living beings.\0
155	25378	20	67	-54096.00000000	84288.00000000	-3512.00000000	a,Created by mystics at the Institute of Dark Arts who were researching monsters skilled in mental attack, this monster can inflict powerful mental blasts. Thanks to its superior intelligence, it also controls other beasts.\0
156	25380	21	67	-47367.00000000	51548.00000000	-5904.00000000	a,This Succubus is Lich King Icarus' disciple and messenger, having served the Lich King since Icarus controlled Hardin's Academy. A loyal slave, she has learned various Dark Arts, including the control of bats, from her master.\0
157	25383	34	1	51632.00000000	153920.00000000	-3552.00000000	a,This Knight was executed after siding with the peasants during the Dion Peasant Riot against the brutal Duke Ashton. He slew Guillotine after the latter killed the captured peasant rebels and their families, and for that was brutally executed. He became a ghost because of his undying rage over Ashton's injustice.\0
158	25385	36	1	53600.00000000	143472.00000000	-3872.00000000	a,This Devil sustains himself from the storm of hatred and grudges that abound in the ghosts who roam the Execution Grounds. Standing at the center of the Execution Grounds, he controls the ghosts. There is a rumor that Ashton's brutal temperament stemmed in part from this Evil Spirit Tempest.\0
159	25388	35	1	40128.00000000	101920.00000000	-1241.00000000	a,Captain of the powerful convict mercenary band called the Red Eye. He was drafted with other convicts during Gracia's invasion, but was abandoned by the main army during a retreat. Following the war, he and his men did not return to their country, preferring to stay in the the Dion Territory occupied during the war, sacking and ambushing. He believes the Gracian Army and its commanders were cowards for leaving his men behind.\0
160	25391	33	1	45600.00000000	120592.00000000	-2455.00000000	a,Messenger sent by Bloody Lord Nurka to communicate with the high-ranking officials of the kingdom. He is a brave Ol Mahum Warrior on his way to Aden on a top secret mission.\0
161	25392	32	1	29928.00000000	107160.00000000	-3708.00000000	a,Royal Guard Captain of Stakato Queen Zyrnna, he is the strongest soldier among the Marsh Stakatos and commands a Royal Guard consisting only of Stakato nobles. He is as cruel as Zyrnna, and has murdered many of his people at his Queen's command.\0
162	25394	38	121	101888.00000000	200224.00000000	-3680.00000000	a,This unidentified two-headed monster calls himself the first-ranking person, Premo Prime. Some say he was a product of some Giants' experiment, but no one knows exactly where he came from - including himself. Each head seems to have its own distinct personality. One calls itself Premo, the other Prime. Despite his lofty-sounding name, he is not very intelligent.\0
163	25395	45	1	15000.00000000	119000.00000000	-11900.00000000	a,This artificial intelligence management system was designed by the Giants to defend the Cruma Tower. It controls multiple upper-class Susceptors against attackers.\0
164	25398	35	1	5000.00000000	189000.00000000	-3728.00000000	a,One of the Monster Eyes who acted as a spy for Devil Beleth during his failed rebellion. Now that Beleth is sealed away, the Eye is responsible for providing Beleth's followers with information.\0
165	25401	32	16	117808.00000000	102880.00000000	-3600.00000000	a,Leader of Zenta Lizardmen who serve Antharas. He argues that Zenta Lizardmen are the predecessors of the Land Dragon. Aggressive and hostile, he attacks anyone he perceives is an enemy of Antharas.\0
166	25404	33	16	35992.00000000	191312.00000000	-3104.00000000	a,This pirate once ruled the South Sea of Giran along with Pirate King Zaken. Calling himself Zaken's only rival, he raided the Pirate King's headquarters after hearing the news that Zaken was missing. Instead of treasure, he and his mean were struck down by Zaken's curse. Now an undead, his sole aim is to take his revenge on Zaken someday.\0
167	25407	60	16	115072.00000000	112272.00000000	-3018.00000000	a,This foolish noble led the Land Dragon Punitive Force against Antharas during the age of the Elmoreden Kingdom. His incompetence caused the slaughter of the entire force, and he was sacrificed to the claw of the Land Dragon. As a cruel joke, Antharas resurrected Ishka, and put him in charge of protecting the Dragon Valley.\0
168	25410	40	16	72192.00000000	125424.00000000	-3657.00000000	a,Leader of the Road Scavengers who occupy Death Pass and threaten Giran Territory. Cowardly by nature, the Road Scavengers mainly attack the elderly or unarmed travelers.\0
169	25412	47	16	81920.00000000	113136.00000000	-3056.00000000	a,This Immortal Warrior was sent by Emperor Elmoreden to protect the Seal of Antharas. Straying from the supervision of Watchman, he was transformed by the area's dark magic into a cruel monster and now attacks anyone who approaches the Dragon Valley.\0
170	25415	40	16	128352.00000000	138464.00000000	-3467.00000000	a,This crankly, ambitious Wyrm leads the Wyrms in the Gorgon Flower Garden against the occupying Gorgons. He is forcing even neutral Wyrms into conflict with the Gorgons. He hates Gorgon Queen Stenoa passionately.\0
171	25418	44	67	62416.00000000	8096.00000000	-3376.00000000	a,This Immortal Knight is searching for Orfen in the Sea of Spores. As a young adventurer, he and his lover joined the Sea of Spores Troops. Orfen's plot caused her death, however, and Kraven's sorrow and rage helped him gain an immortal body in order to revenge himself on Orfen with his sharp, fearsome blade.\0
172	25420	48	67	42032.00000000	24128.00000000	-4704.00000000	a,This Riba follows Arachne Orfen. Unlike other monsters living in the Sea of Spores, he possesses great intelligence and profound magical knowledge. At Orfen's command, he is searching for flaws in the Ivory Tower's magic force field, which blocks the spores from advancing.\0
173	25423	61	97	113600.00000000	47120.00000000	-4640.00000000	a,This capricious Queen of All the Fairies has ruled the Enchanted Forest for thousands of years. She fears the gradual weakening of the Seal of Shilen .\0
174	25426	25	138	-18048.00000000	-101264.00000000	-2112.00000000	a,This Maraku Werewolf Chief was once the ally of the Urutu Orcs and peacefully coexisted with them. Then he suddenly attacked the Urutu Tribe while its power was weakened, inflicting a serious blow. He and his Werewolves are now in engaged in an all-out attempt to conquer the Immortal Plateau, ancestral home to Orcs.\0
175	25429	25	138	172064.00000000	-214752.00000000	-3565.00000000	a,When customers fail to pay Merchants of Mammon, Talloth is summoned to collect. A low-level devil that used to live in Hell, Talloth has entered into a contract with the ancient Merchants of Mammon and helped them ever since. Only the elders of the Dwarf Guilds know of the contract's existence.\0
176	25431	44	67	79648.00000000	18320.00000000	-5232.00000000	a,Created by the ancient mystics of the Ivory Tower while they were investigating the Secrets of Infinite Flame contained in the flame stone, the Golem seemed to be a failed experiment and was discarded. Reawakened recently, it now wanders near the Ivory Tower and interferes with Spirits of Flame. Not surprisingly, it has become a major headache for the mystics.\0
177	25434	55	97	104096.00000000	-16896.00000000	-1803.00000000	a,This Ol Mahum Warrior is warring with other bandit leaders for Oren's Bandit Stronghold. Although he cannot personally perform spells, he still has profound knowledge about magic and numbers several Shamans among his subordinates. For an Ol Mahum, he is somewhat prudent and cautious.\0
178	25437	45	67	67296.00000000	64128.00000000	-3723.00000000	a,This savage hero leads the Timak Orc Warriors in battle. Unlike Chertuba and Ragoth, fighting is his only expertise and interest. Surprisingly, that makes him popular among many Orcs who do not comprehend Chertuba's idealism or Ragoth's wisdom.\0
179	25438	44	97	107000.00000000	92000.00000000	-2272.00000000	a,This legendary Ratman Bandit became famous for invading the Guild of Hunters Village and stealing the Guild's symbol, the Legendary Bow. Unlike other Ratman Bandits, he has outsmarted many hunters of Hunters Village through his bold and elaborate plans.\0
180	25441	45	97	111440.00000000	82912.00000000	-2912.00000000	a,This Evil Spirit inherited the blood of some of the most powerful dragons numbered among Shilen's children. When the War of Gods concluded, he crawled underground and went into hibernation. He awoke during the Time of Chaos and has since ruled the entire Hunters Valley with terror. He is one of the biggest challenges for the Hunters Guild.\0
181	25444	65	97	113232.00000000	17456.00000000	-4384.00000000	a,Once the General Construction Manager in charge of building the Tower of Insolence at command of Emperor Baium, he was executed by the enraged Emperor after numerous construction delays. His lingering spirit became a powerful ghost when the Energy of Life poured out of the Tower when it collapsed. He still wanders near the Tower of Insolence, waiting to take his revenge on the imprisoned Emperor.\0
182	25447	71	97	113200.00000000	17552.00000000	-1424.00000000	a,This mystic assisted Emperor Baium construct the Tower of Insolence to obtain the secret of eternal life. Evoking the wrath of Einhasad, he was slain by Angels but returned to life thanks to the secret knowledge he already possessed. Now he is working to free Baium.\0
183	25450	79	97	113600.00000000	15104.00000000	9559.00000000	a,The leader of the Angels who guard the Tower of Insolence and Baium, including Fire of Wrath Shuriel. He is directly descended from Einhasad.\0
184	25453	70	97	156704.00000000	-6096.00000000	-4185.00000000	a,This giant Wyvern lives in the Blazing Swamp and controls all Wyverns and River Wyrms in the area. He feels the entire Blazing Swamp is Wyvern territory and is very displeased about the activities of the devils who have invaded the Swamp.\0
185	25456	49	97	133632.00000000	87072.00000000	-3623.00000000	a,Hidden deep inside the Forest of Mirrors, this Devil's Mirror supposedly steals the soul of whoever looks into it. It was created by the Lords of Hell to collect souls as a sacrifice to Gran Kain.\0
186	25460	51	97	150304.00000000	67776.00000000	-3688.00000000	a,A famous knight from Oren who served in the war to eradicate the monsters in the Forest of Mirrors. But his troops were defeated and he was eventually overcome by Oblivion's Mirror. Now he wanders the woods with no memory of the past, a dead man with a lost soul.\0
187	25463	56	97	166288.00000000	68096.00000000	-3264.00000000	a,The son of Fierce Tiger King Angel, called the Guardian of Harit Lizardmen, he was sent by his father to help the Harit Lizardmen who had protected Anghel Waterfall for generations.\0
188	25467	64	97	186192.00000000	61472.00000000	-4160.00000000	a,Created by Giants who fled Einhasad's rage, this living organism was evolved from the Monster Eye. After the punishment of the Gods ended, Gorgolos turned its vicious teeth on its creators.\0
189	25470	66	97	186896.00000000	56276.00000000	-4576.00000000	a,The last Giant hiding deep inside the Giants Cave. Although his body no better than other Lesser Giants, he possesses the secrets of the Ancient Giants' civilization.\0
190	25473	52	97	175712.00000000	29856.00000000	-3776.00000000	a,This Orc Warrior invaded the Cemetery as part of High Prefect Arak's plan to capture Aden Castle. Frustrated by the constant fighting with the monsters of the Cemetery, he and his men began to run short on supplies. His successful solution earned him the nickname Grave Robber Kim. \0
191	25475	55	97	183568.00000000	24560.00000000	-3184.00000000	a,This distinguished knight died in battle during the war with Elmore Kingdom long ago. He was denied eternal rest, however, when monsters and devils invaded the Cemetery during the Troubles and awakened his spirit. He now attacks not only the devils who disturbed him, but also any living creature entering the Cemetery.\0
192	25478	65	97	168288.00000000	28368.00000000	-3632.00000000	a,This Falibati Priest serves Queen Themis and worships the Goddess Shilen. He regards the Queen as one of Shilen's fragments that descended to earth and eagerly awaits the day when the Seal of Shilen is completely broken. He continuously performs rituals sacrificing the blood of the pure and innocent to Shilen.\0
193	25481	53	16	53517.00000000	205413.00000000	-3728.00000000	a,Originally a follower of Beleth under the leadership of Devil Kurikups, this Dark Mage was cursed by the Pirate King Zaken, who believed Kenishee lied to him that the Cruma Tower had secrets of immortality hidden inside. Instead of dying, he became a ghost - some say because of the Dark Arts he had studied so well.\0
194	25484	50	16	43160.00000000	220463.00000000	-3680.00000000	a,Thi subordinate of Pirate King Zaken instigated the crew to mutiny after Zaken told him the location of his fabled treasure. When Zaken returned as an immortal undead, Tilion was the first he killed - rather gruesomely. He was later resurrected and entrusted with slaying anyone setting foot on Devil's Isle.\0
195	25487	40	121	83056.00000000	183232.00000000	-3616.00000000	a,The Spirit of Water, he was born with Innadril's strong water spirits and loved by Goddess Eva. Reckless and petty, he enjoys evil tricks such as switching infants and causing floods in the middle of the night. To protect him from anyone seeking revenge, Eva gave him Guardian Spirits.\0
196	25490	40	121	86528.00000000	216864.00000000	-3584.00000000	a,One of the Evil Spirits born by Goddess Shilen, it was hideously scarred during the War of the Gods. It fled to earth and has been hiding for thousands of years. It is served by the tribe of Tasaba Lizardmen while it waits for the day when Shilen returns.\0
197	25493	55	121	83174.00000000	254428.00000000	-10873.00000000	a,This spirit manages the Garden of Eva, keeping it ever ready for the Goddess when she comes to rest.\0
198	25496	52	121	88300.00000000	258000.00000000	-10200.00000000	a,This messenger of the Water Dragon Fafurion was sent to the Goddess Eva to complain about his situation. After she ceased visiting the Garden of Eva, he remained behind to guide invading Stakatos.\0
199	25498	45	121	126624.00000000	174448.00000000	-3056.00000000	a,This Crokian Shaman serves the Water Dragon Fafurion. He assists Chief Sebek and delivers Fafurion's commands to the Crokian Tribe. With his magic he can control the alligators of Alligator Island.\0
200	25501	30	138	48575.00000000	-106191.00000000	-1568.00000000	a,His exploits are famous among Wererats. After assigning the South to the Sukar Wererats, he and a group of followers journeyed north in search of wealth. Unlike other Wererats, he possesses an enterprising spirit and began plundering the tombs of Orc tribal chiefs. Chased away by vengeful spirits, now he and his band rob unwary travelers passing through the region.\0
