tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id
1	218	18	a,Testimony of Life\0	a,Genuine Tears\0	a,Stab Eva's unicorn with Talin's spear and capture the tears in the grail to obtain the water of life. Find the unicorn in the southern mountain range of the Elven Forest.\\n\0	1	3159														1	1														24053.00000000	91413.00000000	-3656.00000000	37	0	3	a,Eva's Unicorn\0	0	1	1	30460	19472.00000000	144334.00000000	-3088.00000000	a,Elven Knight, Elven Scout, Elven Wizard, Elven Oracle\0	a,The Mother Tree, the mother and final resting place of all Elves, is dying! To avoid another costly sacrifice, she must have tears from the purest creature, the water of life!\0	4	19	22	26	29																																																																		0						0	0	0	1
1	218	19	a,Testimony of Life\0	a,The Tears of Eva\0	a,You've succeeded in capturing the unicorn's tears in the grail. Return to Thalia, east of Iris Lake.\\n\0	0															0															51210.00000000	82474.00000000	-3283.00000000	37	0	3	a,Thalia\0	0	1	1	30460	19472.00000000	144334.00000000	-3088.00000000	a,Elven Knight, Elven Scout, Elven Wizard, Elven Oracle\0	a,The Mother Tree, the mother and final resting place of all Elves, is dying! To avoid another costly sacrifice, she must have tears from the purest creature, the water of life!\0	4	19	22	26	29																																																																		0						0	0	0	1
1	218	20	a,Testimony of Life\0	a,Water of Life\0	a,Take the water of life to Hierarch Asterios in Elven Village.\\n\0	0															0															44692.00000000	52261.00000000	-2795.00000000	37	0	3	a,Hierarch Asterios\0	0	1	1	30460	19472.00000000	144334.00000000	-3088.00000000	a,Elven Knight, Elven Scout, Elven Wizard, Elven Oracle\0	a,The Mother Tree, the mother and final resting place of all Elves, is dying! To avoid another costly sacrifice, she must have tears from the purest creature, the water of life!\0	4	19	22	26	29																																																																		0						0	0	0	1
1	218	21	a,Testimony of Life\0	a,The Testimony of Life\0	a,You've delivered the Water of Life to Hierarch Asterios. Now take the amulet he gave you to Master Cardien in the Town of Dion.\\n\0	0															0															19472.00000000	144334.00000000	-3088.00000000	37	0	3	a,Master Cardien\0	0	1	1	30460	19472.00000000	144334.00000000	-3088.00000000	a,Elven Knight, Elven Scout, Elven Wizard, Elven Oracle\0	a,The Mother Tree, the mother and final resting place of all Elves, is dying! To avoid another costly sacrifice, she must have tears from the purest creature, the water of life!\0	4	19	22	26	29																																																																		0						0	0	0	1
1	219	1	a,Testimony of Fate\0	a,Alder's Ash\0	a,Magister Kaira commands you to find  a book called "Kaysha's Revelations", which supposedly contains the secrets of the goddess Shilen. Meet Brother Metheus in  Einhasad Temple in Giran Castle Town and find out more about Alder, who produced copies of the book.\\n\0	0															0															87509.00000000	149655.00000000	-3402.00000000	37	0	3	a,Brother Metheus\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	2	a,Testimony of Fate\0	a,Little Sister's Ash\0	a,Brother Metheus asks you to help him get revenge for his sister in exchange for Alder's skull. He asks that you first find the remains of his sister by killing the Hangman Tree in the Execution Grounds.\\n\\nMonster to Hunt -  Hangman Tree\\n\0	1	3175														1	1														48512.00000000	147312.00000000	-3401.00000000	37	0	3	a,Execution Grounds\0	1	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	3	a,Testimony of Fate\0	a,Return to Metheus\0	a,You found the remains of Kassandra hanging on a Hangman Tree in the Execution Grounds. Take them to Brother Metheus.\\n\0	0															0															87509.00000000	149655.00000000	-3402.00000000	37	0	3	a,Brother Metheus\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	4	a,Testimony of Fate\0	a,Belladonna's Deadly Kiss\0	a,Brother Metheus asks you to obtain some Belladonna for him to avenge the murder of his sister. Find a Dark Elven expert in poisons to help you.\\n\0	0															0															0.00000000	0.00000000	0.00000000	37	0	3	a,	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	5	a,Testimony of Fate\0	a,An Expert in Poisons\0	a,Find Master Ixia in the Town of Dion and ask him for Belladonna.\\n\0	0															0															17384.00000000	146605.00000000	-3085.00000000	37	0	3	a,Master Ixia\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	6	a,Testimony of Fate\0	a,Ingredients of Belladonna\0	a,Belladonna contains 10 bloods of medusa, marsh spider fluids, dead seeker dung, tyrant's blood and nightshade root.\\n\\nMonsters to Hunt -\\nGorgon Flower Garden: Medusas\\nExecution Grounds: Dead Seekers\\nWastelands: Tyrants\\nCruma Marshlands: Stakatos, Marsh Spiders\\n\0	5	3178	3179	3180	3181	3182										5	10	10	10	10	10										0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	7	a,Testimony of Fate\0	a,Return to Ixea\0	a,You've obtained all the ingredients needed to make belladonna. Return to Master Ixia, the poison expert.\\n\0	0															0															17384.00000000	146605.00000000	-3085.00000000	37	0	3	a,Master Ixia\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	8	a,Testimony of Fate\0	a,Cold Revenge\0	a,Take the belladonna to Brother Metheus.\\n\0	0															0															87509.00000000	149655.00000000	-3402.00000000	37	0	3	a,Brother Metheus\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	9	a,Testimony of Fate\0	a,Return to Kaira\0	a,You delivered the belladonna to Brother Metheus and received Alder's skull. Return to Magister Kaira.\\n\0	0															0															78928.00000000	149041.00000000	-3596.00000000	37	0	3	a,Magister Kaira\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	10	a,Testimony of Fate\0	a,Spirit of Alder\0	a,Ask Alder's soul about "Kaysha's Revelations".\\n\0	0															0															0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	11	a,Testimony of Fate\0	a,Find Roa\0	a,Find Roa, tell him what you heard from Alder's soul and ask him about "Kaysha's Revelations".\\n\0	0															0															85297.00000000	152963.00000000	-3494.00000000	37	0	3	a,Magister Roa\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	12	a,Testimony of Fate\0	a,The Warehouse in Gludin Village\0	a,Take the ticket from Magister Roa to the warehouse in Gludin Village.\\n\0	0															0															-81857.00000000	153545.00000000	-3171.00000000	37	0	3	a,Gludin Village Warehouse\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	13	a,Testimony of Fate\0	a,A Copy of the Revelations\0	a,You've gotten a copy of "Kaysha's Revelations"! Return to Magister Kaira in Giran Castle Town.\\n\0	0															0															78928.00000000	149041.00000000	-3596.00000000	37	0	3	a,Magister Kaira\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	14	a,Testimony of Fate\0	a,Not Ready\0	a,Magister Kaira tells you that you're not ready to take the next test. Return to her when you reach level 38.\\n\0	0															0															0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	15	a,Testimony of Fate\0	a,Shilen Initiation Ceremony\0	a,Take the recommendation letter to Tetrarch Thifiell in Dark Elf Village to be initiated into the Shilen Circle.\\n\0	0															0															10775.00000000	14190.00000000	-4242.00000000	37	0	3	a,Tetrarch Thifiell\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	16	a,Testimony of Fate\0	a,The Altar of Rites\0	a,Take the letter and amulet you got from Tetrarch Thifiell to Witch Arkenia at the Altar of Rites in the Dark Elven Forest.\\n\0	0															0															-44015.00000000	79683.00000000	-3652.00000000	37	0	3	a,Witch Arkenia\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	17	a,Testimony of Fate\0	a,Manufacture the Special Ink\0	a,To be initiated into the Shilen Circle you must first create a special ink from red fairy dust and blight treant sap. Get the ingredients from the bloody pixy and blight treants.\\n\0	2	3198	3201													2	1	1													0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	219	18	a,Testimony of Fate\0	a,The Dark Elven Tetrarch\0	a,You've been initiated into the Shilen Circle! Take Witch Arkenia's letter to Tetrarch Thifiell in Dark Elf Village.\\n\0	0															0															10775.00000000	14190.00000000	-4242.00000000	37	0	3	a,Tetrarch Thifiell\0	0	1	1	30476	78928.00000000	149041.00000000	-3596.00000000	a,Palus Knight, Assassin, Dark Wizard, Shillien Oracle\0	a,Dark Elves believe they are descendents of their abyssal mother, Shilen. They seek her dark truths regarding the chaotic times to come.\0	4	32	35	39	42																																																																		0						0	0	0	16
1	220	1	a,Testimony of Glory\0	a,Trial of Vokian\0	a,Prefect Vokian wants to make sure that you're experienced enough to represent the Lord and orders that you prove your ability by hunting monsters.\\n\\nMonsters to Hunt -\\nCrater of Ivory Tower: Manashens\\nDeath Pass: Guardian Basilisks\\nWastelands: Tyrants\\n\0	3	3205	3206	3207												3	10	10	10												0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	2	a,Testimony of Glory\0	a,Return to Vokian\0	a,You've defeated the monsters that Vokian ordered and collected all the marks. Return to Prefect Vokian.\\n\0	0															0															80399.00000000	144254.00000000	-3520.00000000	37	0	3	a,Prefect Vokian\0	0	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	3	a,Testimony of Glory\0	a,Chianta, Chief of the Gandi Tribe\0	a,You've proven your abilities to Prefect Vokian. Meet Gandi Chief Chianta in the Town of Dion.\\n\0	0															0															20000.00000000	143108.00000000	-3045.00000000	37	0	3	a,Gandi Chief Chianta\0	0	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	4	a,Testimony of Glory\0	a,Five Unique and Honorable Deaths\0	a,Recover the flame scepter from the 5 lower Orc tribes. The tribes are called the Breka, Enku, Vuku, Turek and Tunath.\\nVisit Seer Manakia in Giran Castle Town and Prefect Kasman in Gludin Town for detailed instructions.\\n\0	5	3211	3212	3213	3214	3215										5	1	1	1	1	1										0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	5	a,Testimony of Glory\0	a,Return to Chianta\0	a,You've collected the scepters from the 5 lower Orc tribes. Take them to Gandi Chief Chianta.\\n\0	0															0															20000.00000000	143108.00000000	-3045.00000000	37	0	3	a,Gandi Chief Chianta\0	0	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	6	a,Testimony of Glory\0	a,Punish the Betrayers\0	a,You've recovered the flame scepters from the 5 lower Orc tribes. Now you must make war against the Timak and Tamlin Orc tribes. Bring back 20 heads from each tribe!\\n\\nMonsters to Hunt -\\nTimak Outpost: Timak Orcs\\nHunters Valley: Tamlin Orcs and their Archers\\n\0	2	3218	3219													2	20	20													0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	7	a,Testimony of Glory\0	a,The Punishment Ends\0	a,You've brought 20 heads from the Tamlin and Timak Orc tribes. Return to Chianta.\\n\0	0															0															20000.00000000	143108.00000000	-3045.00000000	37	0	3	a,Gandi Chief Chianta\0	0	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	8	a,Testimony of Glory\0	a,Priest of the Immortal Plateau\0	a,Take the box you got from Gandi Chief Chianta to Seer Tanapi in Orc Village.\\n\0	0															0															-45863.00000000	-112621.00000000	-200.00000000	37	0	3	a,Seer Tanapi\0	0	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	9	a,Testimony of Glory\0	a,The Scepter of Tantos\0	a,Find the Ragna Orc Overlord or Seer somewhere on the Immortal Plateau and recover the stolen scepter.\\n\\nMonsters to Hunt - Ragna Orc Overlords, Ragna Orc Seers, Revenant of Tantos Chief\\n\0	1	3236														1	1														9987.00000000	-88928.00000000	-3100.00000000	37	0	3	a,Ragna Orc\0	1	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	10	a,Testimony of Glory\0	a,Recovered Scepter of Tantos\0	a,You've recovered the Scepter of the Tantos tribe. Take it to Seer Tanapi.\\n\0	0															0															-45863.00000000	-112621.00000000	-200.00000000	37	0	3	a,Seer Tanapi\0	0	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	220	11	a,Testimony of Glory\0	a,To the Lord of Flame\0	a,You've recovered the stolen scepter and delivered it to Seer Tanapi. Now take the ritual box to Flame Lord Kakai.\\n\0	0															0															-46768.00000000	-113610.00000000	-3.00000000	37	0	3	a,Pa'agrio Lord Kakai\0	0	1	1	30514	80399.00000000	144254.00000000	-3520.00000000	a,Orc Raider, Orc Monk, Orc Shaman\0	a,An eternal winter is coming! To survive the imminent chaos you must be able to unite the power of all the Orc tribes. Are you ready for such a task?\0	3	45	47	50																																																																			0						0	0	0	16
1	221	1	a,Testimony of Prosperity\0	a,Four Proofs of Prosperity\0	a,To complete the first part of the Testimony of Prosperity, you must first find the four proofs of prosperity: the proof of wealth, the proof of fertile lands, the proof of fertility and the proof of a sound body. Warehouse Freightman Parman in Giran Castle Town can tell you more about the details of each of these proofs.\\n\0	4	3241	3242	3243	3244											4	1	1	1	1											0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above all others. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	221	2	a,Testimony of Prosperity\0	a,Return to Parman\0	a,You've collected all four proofs that are symbols of Maphr's prosperity. Return to Warehouse Freightman Parman in Giran Castle Town.\\n\0	0															0															83263.00000000	146736.00000000	-3464.00000000	37	0	3	a,Warehouse Freightman Parman\0	0	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above all others. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	221	3	a,Testimony of Prosperity\0	a,More Training\0	a,You've completed the first part of the Testimony of Prosperity. However, you don't have enough experience to begin the second part. Return to Warehouse Freightman Parman in Giran Castle Town after you've reached level 38.\\n\0	0															0															0.00000000	0.00000000	0.00000000	37	0	3	a,	1	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above all others. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	221	4	a,Testimony of Prosperity\0	a,Maphr's Stone Plate\0	a,You have completed the first part of the Testimony of Prosperity.  The second part of the test is to find and bring back Maphr's Tablet on which the secrets of absolute geometry is recorded.  For details, go to Maestro Nikola who is located near Cruma Tower and ask him.\\n\0	0															0															10580.00000000	118027.00000000	-3672.00000000	37	0	3	a,Maestro Nikola\0	0	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above all others. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	221	5	a,Testimony of Prosperity\0	a,Making an Imprint of the Keyhole\0	a,According to Maestro Nikola, Maphr's Tablet is hidden in a box located somewhere inside the Cruma Tower.  However, in order to make a key to open the box, you must first make an imprint of the keyhole. Take the clay Maestro Nikola has given you, go to Cruma Tower to copy the  keyhole of the box and return.\\n\0	1	3271														1	1														15433.00000000	119727.00000000	-12088.00000000	37	0	3	a,Titan's Box\0	1	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above all others. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	221	6	a,Testimony of Prosperity\0	a,Return to Nikola\0	a,By using the clay, you have made a copy of the keyhole.  Now, return to Maestro Nikola.\\n\0	0															0															10580.00000000	118027.00000000	-3672.00000000	37	0	3	a,Maestro Nikola\0	0	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above all others. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	221	7	a,Testimony of Prosperity\0	a,Ingredients for the Key\0	a,In order to open the box containing Maphr's Tablet, you must first make a Key of Titan.  Maestro Nikola has given you the list of materials that are needed to make the key.  Collect the materials and then by using the recipe, make a Key of Titan.  After that, open the box with the completed key and recover Maphr's Tablet.  \\n\\n Monsters to hunt -  Marsh Stakatos, Toad Lords, and Marsh Spiders.\\n\0	4	3273	3274	3275	1458											4	20	10	10	10											14368.00000000	114176.00000000	-3600.00000000	37	0	3	a,Cruma Marshlands\0	1	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above all others. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	221	8	a,Testimony of Prosperity\0	a,The Finished Key\0	a,You have gathered all the materials you need. Now, by using the recipe, make the key and open the Titan's Box.\\n\0	0															0															15433.00000000	119727.00000000	-12088.00000000	37	0	3	a,Titan's Box\0	1	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above all others. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	221	9	a,Testimony of Prosperity\0	a,Maphr's Stone Plate\0	a,You've finally obtained Maphr's Tablet! Take it to Warehouse Freightman Parman in Giran Castle Town.\\n\0	0															0															83263.00000000	146736.00000000	-3464.00000000	37	0	3	a,Warehouse Freightman Parman\0	0	1	1	30104	83263.00000000	146736.00000000	-3464.00000000	a,Scavenger, Artisan\0	a,Dwarves understand the virtue of abundance above any other. True Dwarves study the teachings of Maphr in order to better grasp the concept of plenty!\0	2	54	56																																																																				0						0	0	0	16
1	222	1	a,Test of the Duelist\0	a,Fighting Evil\0	a,To pass the Test of the Duelist you must defeat the most powerful evil spirit from each territory in the kingdom. Kaien has ordered that you destroy at least 10 evil spirits in each territory!\\n\0	0															0															0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30623	79610.00000000	56717.00000000	-1510.00000000	a,Warrior, Elven Knight, Palus Knight, Orc Monk\0	a,Only the best Fighters in the kingdom earn the title of "Duelist". They must conquer the most powerful evil spirit in each territory!\0	4	1	19	32	47																																																																		0						0	0	0	67
1	222	2	a,Test of the Duelist\0	a,Monster Hunt\0	a,The following monsters are to be hunted:\\n\\nGludio Territory\\nWastelands - Punchers, Ant Nest - Noble Ant Leaders\\n\\nDion Territory\\nCruma Marshlands - Marsh Stakato Drones, Execution Grounds - Dead Seekers\\n\\nGiran Territory\\nBreka's Stronghold - Breka Orc Overlords, Death Pass - Fettered Souls\\n\\nOren Territory\\nPlains of the Lizardmen - Leto Lizardman Overlords, Krator of Ivory Tower - Enchanted Monster Eyes\\n\\nAden Territory\\nHunters Valley - Tamlin Orcs, Tamlin Orc Archers\\n\0	10	2768	2769	2770	2771	2772	2773	2774	2775	2776	2777					10	10	10	10	10	10	10	10	10	10	10					0.00000000	0.00000000	0.00000000	39	0	3	a,	1	1	1	30623	79610.00000000	56717.00000000	-1510.00000000	a,Warrior, Elven Knight, Palus Knight, Orc Monk\0	a,Only the best Fighters in the kingdom earn the title of "Duelist". They must conquer the most powerful evil spirit in each territory!\0	4	1	19	32	47																																																																		0						0	0	0	67
1	222	3	a,Test of the Duelist\0	a,The First Test Is Over\0	a,You've killed all the evil spirits for the Test of the Duelist. Return to Kaien.\\n\0	0															0															79610.00000000	56717.00000000	-1510.00000000	39	0	3	a,Duelist Kaien\0	0	1	1	30623	79610.00000000	56717.00000000	-1510.00000000	a,Warrior, Elven Knight, Palus Knight, Orc Monk\0	a,Only the best Fighters in the kingdom earn the title of "Duelist". They must conquer the most powerful evil spirit in each territory!\0	4	1	19	32	47																																																																		0						0	0	0	67
