skill_id	skill_level	oper_type	mp_consume	cast_range	cast_style	hit_time	is_magic	ani_char	desc	icon_name	extra_eff	is_ench	ench_skill_id	hp_consume	UNK_0	UNK_1
1095	4	1	35	600	1	4.00000000	1	f		icon.skill1095	1	0	0	0	9	11
1095	5	1	48	600	1	4.00000000	1	f		icon.skill1095	1	0	0	0	9	11
1096	1	1	20	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	2	1	23	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	3	1	53	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	4	1	59	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	5	1	65	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	6	1	70	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	7	1	77	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	8	1	80	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	9	1	83	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	10	1	87	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	11	1	89	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	12	1	93	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	13	1	95	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	14	1	98	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	15	1	100	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	16	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	0	0	0	9	11
1096	101	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	102	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	103	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	104	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	105	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	106	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	107	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	108	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	109	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	110	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	111	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	112	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	113	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	114	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	115	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	116	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	117	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	118	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	119	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	120	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	121	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	122	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	123	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	124	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	125	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	126	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	127	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	128	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	129	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	130	1	103	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	141	1	101	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	142	1	100	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	143	1	98	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	144	1	97	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	145	1	96	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	146	1	95	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	147	1	93	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	148	1	92	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	149	1	91	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	150	1	90	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	151	1	88	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	152	1	87	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	153	1	86	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	154	1	85	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	155	1	83	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	156	1	82	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	157	1	81	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	158	1	81	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	159	1	80	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	160	1	78	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	161	1	77	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	162	1	76	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	163	1	75	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	164	1	73	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	165	1	72	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	166	1	71	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	167	1	70	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	168	1	68	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	169	1	67	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1096	170	1	66	-1	1	1.50000000	1	L		icon.skill1096	1	1	16	0	9	11
1097	1	1	10	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	2	1	15	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	3	1	20	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	4	1	23	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	5	1	27	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	6	1	30	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	7	1	35	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	8	1	39	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	9	1	44	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	10	1	48	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	11	1	52	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	12	1	54	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	13	1	55	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	14	1	58	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	15	1	60	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	16	1	62	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	17	1	64	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	18	1	65	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	19	1	67	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	20	1	69	600	1	4.00000000	1	f		icon.skill1097	1	0	0	0	9	11
1097	101	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	102	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	103	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	104	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	105	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	106	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	107	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	108	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	109	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	110	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	111	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	112	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	113	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	114	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	115	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	116	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	117	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	118	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	119	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	120	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	121	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	122	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	123	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	124	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	125	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	126	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	127	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	128	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	129	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	130	1	69	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	141	1	67	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	142	1	67	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	143	1	66	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	144	1	66	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	145	1	65	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	146	1	65	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	147	1	63	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	148	1	63	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	149	1	62	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	150	1	62	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	151	1	61	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	152	1	61	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	153	1	60	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	154	1	60	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	155	1	58	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	156	1	58	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	157	1	57	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	158	1	57	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	159	1	56	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	160	1	56	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	161	1	55	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	162	1	55	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	163	1	53	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	164	1	53	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	165	1	52	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	166	1	52	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	167	1	51	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	168	1	51	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	169	1	50	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1097	170	1	50	600	1	4.00000000	1	f		icon.skill1097	1	1	20	0	9	11
1099	1	1	45	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	2	1	53	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	3	1	59	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	4	1	65	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	5	1	70	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	6	1	77	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	7	1	80	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	8	1	83	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	9	1	87	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	10	1	89	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	11	1	93	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	12	1	95	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	13	1	98	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	14	1	100	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	15	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	0	0	0	9	11
1099	101	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	102	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	103	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	104	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	105	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	106	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	107	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	108	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	109	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	110	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	111	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	112	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	113	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	114	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	115	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	116	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	117	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	118	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	119	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	120	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	121	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	122	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	123	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	124	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	125	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	126	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	127	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	128	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	129	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	130	1	103	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	141	1	101	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	142	1	100	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	143	1	98	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	144	1	97	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	145	1	96	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	146	1	95	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	147	1	93	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	148	1	92	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	149	1	91	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	150	1	90	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	151	1	88	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	152	1	87	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	153	1	86	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	154	1	85	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	155	1	83	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	156	1	82	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	157	1	81	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	158	1	81	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	159	1	80	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	160	1	78	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	161	1	77	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	162	1	76	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	163	1	75	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	164	1	73	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	165	1	72	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	166	1	71	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	167	1	70	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	168	1	68	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	169	1	67	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1099	170	1	66	-1	1	4.00000000	1	f		icon.skill1099	1	1	15	0	9	11
1100	1	1	15	600	1	4.00000000	1	f		icon.skill1100	1	0	0	0	9	11
1100	2	1	23	600	1	4.00000000	1	f		icon.skill1100	1	0	0	0	9	11
1101	1	1	50	-1	1	4.00000000	1	f		icon.skill1101	1	0	0	0	9	11
1101	2	1	68	-1	1	4.00000000	1	f		icon.skill1101	1	0	0	0	9	11
1102	1	1	34	600	1	4.00000000	1	f		icon.skill1102	1	0	0	0	9	11
1102	2	1	45	600	1	4.00000000	1	f		icon.skill1102	1	0	0	0	9	11
1102	3	1	59	600	1	4.00000000	1	f		icon.skill1102	1	0	0	0	9	11
1102	4	1	70	600	1	4.00000000	1	f		icon.skill1102	1	0	0	0	9	11
1102	5	1	89	600	1	4.00000000	1	f		icon.skill1102	1	0	0	0	9	11
1102	6	1	98	600	1	4.00000000	1	f		icon.skill1102	1	0	0	0	9	11
1105	1	0	20	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	2	0	23	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	3	0	27	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	4	0	30	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	5	0	35	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	6	0	39	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	7	0	44	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	8	0	48	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	9	0	52	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	10	0	54	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	11	0	55	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	12	0	58	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	13	0	60	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	14	0	62	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	15	0	64	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	16	0	65	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	17	0	67	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1105	18	0	69	600	1	4.00000000	1	f		icon.skill1105	0	0	0	0	9	-1
1107	1	1	29	750	1	4.00000000	1	f		icon.skill1107	1	0	0	0	9	11
1107	2	1	40	750	1	4.00000000	1	f		icon.skill1107	1	0	0	0	9	11
1151	1	0	14	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	2	0	15	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	3	0	18	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	4	0	20	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	5	0	23	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	6	0	24	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	7	0	27	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	8	0	28	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	9	0	28	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	10	0	29	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	11	0	30	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	12	0	32	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	13	0	33	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	14	0	33	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	15	0	34	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	16	0	35	400	4	1.50000000	1	L		icon.skill1151	0	0	0	0	8	-1
1151	101	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	102	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	103	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	104	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	105	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	106	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	107	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	108	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	109	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	110	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	111	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	112	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	113	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	114	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	115	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	116	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	117	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	118	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	119	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	120	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	121	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	122	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	123	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	124	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	125	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	126	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	127	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	128	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	129	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	130	0	35	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	141	0	33	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	142	0	33	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	143	0	33	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	144	0	32	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	145	0	32	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	146	0	32	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	147	0	32	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	148	0	31	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
1151	149	0	31	400	4	1.50000000	1	L		icon.skill1151	0	1	16	0	8	-1
